spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00595	high	a	529.39	1367.51	22
00595	high	ɘ	448.67	1489.13	40
00595	high	ɵ	448.09	1756.87	15
00595	high	o	482.37	1142.56	14
00595	high	y	453.04	1017.95	9
00595	high	i	461.19	1867.76	3
00596	high	ɤ	505.74	1338.01	34
00596	high	ɑ	747.14	1358.94	53
00596	high	ɘ	464.79	2083.64	49
00596	high	a	671.48	1885.04	36
00596	high	u	447.72	991.86	16
00596	high	ɵ	457.15	1847.24	8
00596	high	y	389.66	1180.06	8
00596	high	i	351.63	2480.47	2
00598	high	ɑ	694.22	1235.90	37
00598	high	ɤ	495.44	1380.47	27
00598	high	ɘ	442.12	1989.83	30
00598	high	o	529.00	1341.51	9
00598	high	a	609.89	1892.82	20
00598	high	y	370.10	812.27	3
00598	high	u	429.80	848.48	10
00598	high	ɵ	392.21	1534.65	3
00598	high	i	394.31	2583.46	5
00599	high	i	455.69	1859.37	1
00599	high	ɘ	448.33	1659.40	7
00599	high	a	658.37	1267.82	3
00599	high	ɑ	746.21	1266.95	9
00599	high	ɤ	551.22	1201.08	7
00599	high	u	629.23	996.37	1
00600	high	i	340.37	2524.64	2
00600	high	ɘ	530.60	1978.20	8
00600	high	ɑ	707.86	1362.08	15
00600	high	y	410.37	905.84	4
00600	high	a	604.47	1910.33	9
00600	high	ɤ	531.08	1384.61	8
00600	high	u	455.54	995.96	4
00600	high	o	441.74	1389.24	3
00601	high	y	393.07	724.98	2
00601	high	ɘ	524.24	2221.35	27
00601	high	ɤ	481.94	1395.85	8
00601	high	ɑ	789.05	1572.91	12
00601	high	a	725.76	2148.55	8
00601	high	u	457.90	752.12	3
00601	high	ɵ	484.77	2036.01	7
00601	high	i	310.24	3153.23	1
00603	high	a	710.62	1990.56	61
00603	high	ɑ	759.00	1463.94	117
00603	high	ɘ	500.66	2261.82	107
00603	high	ɤ	599.67	1516.84	72
00603	high	i	458.08	2580.34	13
00603	high	u	480.00	986.35	28
00603	high	o	594.04	1273.66	20
00603	high	ɵ	464.00	1938.00	21
00603	high	y	409.75	1180.60	10
00605	high	ɤ	533.07	1393.49	21
00605	high	ɑ	703.14	1312.13	25
00605	high	u	476.46	882.09	9
00605	high	ɵ	469.59	1628.20	5
00605	high	a	699.30	1971.61	13
00605	high	y	442.52	1033.39	2
00605	high	ɘ	514.19	2013.60	10
00605	high	o	528.76	1267.20	8
00606	high	ɤ	495.51	1504.40	29
00606	high	ɘ	476.57	2040.08	54
00606	high	a	684.70	1899.31	23
00606	high	y	431.06	1309.70	7
00606	high	ɑ	756.72	1441.58	62
00606	high	u	455.61	1036.74	11
00606	high	i	369.31	2691.17	3
00606	high	o	495.11	1372.65	10
00606	high	ɵ	413.35	1658.28	4
00607	high	ɵ	467.46	2022.10	494
00607	high	ɘ	487.23	2224.25	2574
00607	high	a	671.72	2078.83	1840
00607	high	ɑ	781.84	1408.72	3119
00607	high	ɤ	565.42	1418.47	1817
00607	high	y	437.16	1141.48	358
00607	high	o	547.96	1248.63	462
00607	high	u	478.00	960.24	928
00607	high	i	425.62	2752.19	252
00609	high	ɑ	806.77	1455.25	260
00609	high	y	427.75	1090.21	39
00609	high	a	680.67	1903.54	202
00609	high	ɘ	497.45	1983.70	265
00609	high	o	554.84	1277.57	47
00609	high	u	471.61	1042.04	79
00609	high	ɤ	584.50	1410.86	136
00609	high	ɵ	426.71	1803.27	57
00609	high	i	426.67	2513.41	34
00610	high	o	544.27	1277.69	5
00610	high	ɑ	630.48	1341.84	25
00610	high	ɤ	567.57	1459.15	13
00610	high	u	460.80	947.76	3
00610	high	ɘ	471.69	2301.21	17
00610	high	a	589.34	2119.10	15
00610	high	y	459.90	934.71	4
00610	high	ɵ	455.64	1920.95	1
00611	high	a	633.15	1902.48	14
00611	high	ɘ	484.96	1973.33	20
00611	high	ɑ	701.01	1520.59	13
00611	high	ɤ	512.26	1636.27	13
00611	high	u	412.91	796.06	1
00611	high	y	463.76	849.14	1
00611	high	i	380.70	2747.01	2
00611	high	ɵ	467.20	1465.91	2
00612	high	a	665.77	1914.20	47
00612	high	ɤ	585.10	1539.24	66
00612	high	ɑ	755.50	1347.41	124
00612	high	u	483.63	953.83	31
00612	high	ɘ	462.29	2059.21	64
00612	high	o	564.33	1182.44	19
00612	high	ɵ	449.70	1944.19	12
00612	high	i	400.42	2466.18	13
00612	high	y	433.88	1014.90	7
00614	high	ɑ	766.47	1347.44	67
00614	high	u	543.90	1016.59	10
00614	high	ɤ	629.66	1255.98	34
00614	high	ɵ	554.23	1809.14	6
00614	high	a	720.48	1502.96	13
00614	high	ɘ	561.81	1791.04	17
00614	high	i	455.72	2403.87	2
00614	high	y	489.39	1133.87	3
00614	high	o	670.55	1164.44	10
00615	high	u	481.48	1044.10	85
00615	high	ɘ	477.44	2279.35	336
00615	high	ɑ	739.56	1490.73	324
00615	high	o	562.57	1368.97	53
00615	high	ɤ	540.54	1523.39	202
00615	high	ɵ	453.29	1886.26	51
00615	high	a	631.74	2199.36	211
00615	high	i	440.95	2650.72	36
00615	high	y	434.79	1118.69	53
00617	high	ɘ	562.85	2211.69	345
00617	high	ɑ	796.94	1350.85	426
00617	high	y	485.25	994.30	51
00617	high	ɤ	655.18	1434.71	224
00617	high	a	722.06	2013.12	234
00617	high	o	648.07	1180.79	50
00617	high	u	517.37	894.22	119
00617	high	i	478.31	2679.40	32
00617	high	ɵ	535.85	1739.37	59
00618	high	a	721.19	1730.44	888
00618	high	ɘ	527.73	1928.30	1179
00618	high	y	470.35	1116.09	228
00618	high	ɵ	501.34	1952.03	282
00618	high	u	499.90	1013.84	518
00618	high	ɤ	595.34	1455.56	1096
00618	high	ɑ	799.00	1432.07	1815
00618	high	o	575.08	1286.54	230
00618	high	i	484.64	2614.49	123
00619	high	o	551.77	1300.92	294
00619	high	ɑ	725.84	1445.89	1869
00619	high	ɘ	496.58	2199.22	1537
00619	high	u	479.47	1015.32	481
00619	high	ɤ	568.20	1534.54	1049
00619	high	ɵ	478.92	1937.48	333
00619	high	a	650.41	2059.03	1241
00619	high	y	465.33	1173.15	213
00619	high	i	414.45	2729.15	132
00620	high	ɑ	760.01	1427.17	1447
00620	high	ɤ	614.45	1481.61	811
00620	high	o	587.64	1369.80	193
00620	high	y	447.59	1220.03	159
00620	high	ɘ	498.16	2249.10	1212
00620	high	u	498.75	992.32	357
00620	high	a	684.79	2092.37	885
00620	high	i	447.70	2642.41	113
00620	high	ɵ	474.35	2035.96	206
00622	high	a	745.68	1764.19	60
00622	high	ɘ	513.45	1923.08	97
00622	high	o	570.55	1127.71	38
00622	high	ɑ	796.84	1288.15	134
00622	high	i	408.90	2322.95	9
00622	high	y	414.36	895.11	8
00622	high	ɤ	602.06	1371.01	66
00622	high	u	478.05	898.59	32
00622	high	ɵ	505.77	1682.11	18
00623	high	ɘ	443.85	2150.44	9
00623	high	ɵ	484.46	1905.52	7
00623	high	y	321.52	1039.22	1
00623	high	a	585.13	1709.51	5
00623	high	u	473.97	1158.12	3
00623	high	ɑ	675.25	1461.90	14
00623	high	ɤ	521.63	1482.47	7
00623	high	i	351.32	2057.02	2
00623	high	o	527.20	1288.45	5
00624	high	ɘ	491.87	2139.66	197
00624	high	a	698.55	2024.73	110
00624	high	u	475.13	1027.62	54
00624	high	ɤ	632.13	1509.10	96
00624	high	ɑ	791.60	1496.82	144
00624	high	y	396.01	1139.61	21
00624	high	o	604.24	1567.43	20
00624	high	i	384.32	2557.94	12
00624	high	ɵ	452.04	1824.90	18
00625	high	ɘ	495.64	1953.40	14
00625	high	ɵ	468.18	1971.95	7
00625	high	a	644.93	1905.06	10
00625	high	y	484.63	1250.19	3
00625	high	ɑ	867.01	1539.74	6
00625	high	ɤ	608.07	1563.50	8
00625	high	o	511.01	1147.37	2
00625	high	u	470.62	1079.43	1
00626	high	ɑ	743.93	1290.16	25
00626	high	ɘ	447.72	2217.33	12
00626	high	u	425.73	900.25	9
00626	high	ɤ	582.86	1376.38	14
00626	high	y	438.99	987.63	1
00626	high	a	708.23	1906.43	2
00626	high	i	502.49	2723.86	2
00627	high	u	466.58	906.31	22
00627	high	ɑ	730.74	1194.28	66
00627	high	ɤ	590.03	1346.81	47
00627	high	ɘ	492.20	1840.84	48
00627	high	a	639.60	1648.20	43
00627	high	y	455.83	1044.19	21
00627	high	o	580.54	1079.28	14
00627	high	i	397.74	2159.40	4
00627	high	ɵ	480.39	1738.32	6
00628	high	ɤ	567.34	1518.88	291
00628	high	y	440.08	1177.42	61
00628	high	a	637.34	1980.37	362
00628	high	ɘ	478.74	2146.54	545
00628	high	i	414.75	2469.68	54
00628	high	ɑ	746.44	1521.84	488
00628	high	o	525.07	1316.37	98
00628	high	u	467.82	1068.61	138
00628	high	ɵ	448.26	1809.66	59
00629	high	a	639.40	1796.60	238
00629	high	ɘ	494.44	1947.71	326
00629	high	o	550.33	1284.46	68
00629	high	ɑ	692.81	1367.35	380
00629	high	ɤ	552.35	1382.54	203
00629	high	u	480.76	1020.57	98
00629	high	ɵ	451.65	1766.09	52
00629	high	y	453.86	1136.57	41
00629	high	i	421.51	2418.78	37
00630	high	ɑ	697.37	1351.90	158
00630	high	ɘ	436.95	2128.21	136
00630	high	i	365.28	2676.44	14
00630	high	a	589.58	1983.44	115
00630	high	ɵ	406.32	1788.13	36
00630	high	ɤ	483.18	1472.51	92
00630	high	u	442.96	917.55	29
00630	high	y	386.14	1052.32	26
00630	high	o	469.88	1244.84	21
00631	high	u	430.57	1143.56	16
00631	high	ɘ	437.54	2188.50	27
00631	high	y	371.11	1359.47	3
00631	high	o	497.95	1400.95	5
00631	high	ɤ	489.78	1663.29	20
00631	high	ɑ	741.87	1519.05	24
00631	high	i	379.45	2427.04	1
00631	high	a	529.27	1956.05	12
00631	high	ɵ	525.76	1846.29	2
00632	high	ɤ	414.94	1390.83	6
00632	high	y	326.63	1064.02	3
00632	high	a	564.93	1937.72	4
00632	high	i	326.08	2237.59	2
00632	high	ɵ	320.94	1946.79	3
00632	high	u	433.69	893.07	2
00632	high	ɘ	473.90	1896.83	5
00632	high	o	345.33	1327.36	1
00632	high	ɑ	728.80	1416.23	7
00633	high	ɘ	442.36	1894.28	4
00633	high	ɑ	764.97	1242.91	19
00633	high	a	703.02	1546.94	7
00633	high	y	405.69	999.00	2
00633	high	ɤ	626.16	1325.85	10
00633	high	ɵ	445.17	1595.85	2
00633	high	o	568.85	1067.88	2
00633	high	u	527.18	944.71	3
00634	high	ɵ	470.93	1764.51	6
00634	high	a	666.71	1837.84	26
00634	high	ɘ	514.64	1975.22	44
00634	high	i	446.39	2294.49	8
00634	high	ɑ	680.54	1498.89	30
00634	high	ɤ	561.18	1577.83	12
00634	high	y	440.08	1309.57	8
00634	high	u	469.21	1043.18	7
00634	high	o	492.73	1621.83	10
00635	high	a	602.77	1727.65	14
00635	high	ɘ	475.85	1981.32	18
00635	high	ɤ	544.11	1371.83	12
00635	high	ɑ	771.97	1371.98	22
00635	high	u	420.90	901.44	4
00635	high	o	526.43	1204.47	10
00635	high	y	385.74	952.91	1
00636	high	ɵ	418.24	1816.20	84
00636	high	a	539.09	1879.50	288
00636	high	y	394.07	1181.06	68
00636	high	o	465.03	1189.46	50
00636	high	ɑ	620.67	1437.60	500
00636	high	u	418.73	1010.91	114
00636	high	ɤ	516.93	1490.96	282
00636	high	ɘ	451.96	1998.95	384
00636	high	i	357.26	2295.85	32
00637	high	ɤ	542.63	1424.06	95
00637	high	i	380.74	2430.75	15
00637	high	ɑ	662.02	1398.43	156
00637	high	u	479.60	951.89	48
00637	high	y	421.87	1145.29	16
00637	high	a	602.46	1699.16	98
00637	high	ɘ	487.34	1894.54	125
00637	high	o	550.49	1298.87	18
00637	high	ɵ	459.74	1685.49	25
00638	high	ɤ	561.19	1527.13	4
00638	high	ɑ	801.51	1381.98	7
00638	high	ɘ	408.53	1980.86	5
00638	high	o	577.13	1305.36	4
00638	high	y	597.63	1132.31	1
00638	high	a	539.93	1949.96	1
00641	high	ɘ	466.33	2226.40	1235
00641	high	a	652.07	2036.54	659
00641	high	u	457.92	922.96	454
00641	high	ɑ	737.89	1229.09	1287
00641	high	ɤ	553.79	1395.78	670
00641	high	i	424.97	2481.18	120
00641	high	y	410.01	1021.56	211
00641	high	o	548.32	1165.33	239
00641	high	ɵ	429.27	1976.50	190
00642	high	ɘ	539.97	2282.05	14
00642	high	a	700.70	2074.58	9
00642	high	ɑ	804.26	1376.91	15
00642	high	ɤ	644.10	1528.42	7
00642	high	u	503.07	930.61	8
00642	high	i	377.40	2535.26	1
00642	high	ɵ	505.58	1636.22	8
00642	high	y	484.60	824.87	4
00642	high	o	592.17	1663.00	1
00644	high	a	588.30	1744.82	7
00644	high	u	518.32	960.64	2
00644	high	ɑ	681.47	1297.26	15
00644	high	ɤ	452.40	1592.61	5
00644	high	ɘ	410.03	2278.13	4
00644	high	o	419.55	1386.87	3
00645	high	ɘ	473.71	2064.06	177
00645	high	o	566.83	1372.22	27
00645	high	ɤ	549.32	1489.87	128
00645	high	u	476.60	1069.68	52
00645	high	ɑ	723.23	1441.96	194
00645	high	a	637.42	1943.85	114
00645	high	y	460.01	1151.78	21
00645	high	ɵ	456.06	1790.49	29
00645	high	i	427.43	2487.58	22
00647	high	a	679.87	2015.31	24
00647	high	y	425.82	1301.07	5
00647	high	ɘ	482.81	1914.17	32
00647	high	ɑ	741.69	1604.24	43
00647	high	ɤ	541.97	1541.57	30
00647	high	o	513.42	1698.90	2
00647	high	u	473.83	1073.57	11
00647	high	i	365.76	2154.05	2
00647	high	ɵ	452.88	2211.45	3
00648	high	i	384.91	2586.13	50
00648	high	a	648.08	1994.64	365
00648	high	y	425.19	1111.72	71
00648	high	ɘ	466.47	2103.31	462
00648	high	u	462.16	1044.33	147
00648	high	ɑ	797.37	1588.50	550
00648	high	o	554.46	1403.20	84
00648	high	ɤ	571.83	1548.15	313
00648	high	ɵ	438.16	1929.92	127
00649	high	u	481.94	986.86	4
00649	high	ɑ	895.59	1540.19	9
00649	high	ɤ	646.16	1514.46	17
00649	high	ɵ	470.25	1879.55	5
00649	high	a	685.25	2085.34	13
00649	high	ɘ	481.92	2217.80	18
00649	high	i	407.87	2324.66	2
00650	high	ɤ	657.65	1391.02	12
00650	high	u	548.81	1058.14	5
00650	high	a	668.98	1879.96	8
00650	high	ɑ	747.45	1312.01	9
00650	high	y	486.14	1170.10	3
00650	high	ɘ	564.27	1980.68	14
00650	high	ɵ	421.74	1830.37	3
00651	high	ɘ	486.21	2089.10	24
00651	high	a	549.50	2013.98	9
00651	high	ɑ	702.66	1567.37	22
00651	high	ɤ	502.85	1510.47	12
00651	high	u	463.23	1219.21	5
00651	high	o	472.77	1545.65	1
00651	high	y	352.97	1008.64	1
00651	high	i	524.81	1801.49	2
00652	high	y	357.70	857.30	1
00652	high	ɘ	379.87	2250.74	3
00652	high	ɤ	365.92	946.12	1
00652	high	u	363.47	1078.86	1
00652	high	ɵ	295.10	2104.73	1
00652	high	a	479.42	1864.86	2
00653	high	ɑ	799.67	1350.29	1051
00653	high	u	474.68	963.08	307
00653	high	ɤ	587.11	1412.74	653
00653	high	o	573.00	1268.24	178
00653	high	ɵ	442.52	1770.10	196
00653	high	a	709.89	1607.17	643
00653	high	ɘ	467.25	1787.48	895
00653	high	y	419.82	1153.95	143
00653	high	i	401.41	2167.13	80
00654	high	u	423.65	1149.66	55
00654	high	ɤ	470.93	1595.32	106
00654	high	ɑ	675.60	1528.14	193
00654	high	y	382.90	1273.06	30
00654	high	o	488.16	1394.87	35
00654	high	ɘ	436.16	2073.67	163
00654	high	ɵ	415.59	1847.90	41
00654	high	a	565.86	2009.82	130
00654	high	i	371.13	2561.95	15
00655	high	u	463.24	1029.25	25
00655	high	ɑ	766.27	1338.69	79
00655	high	a	665.63	1827.46	53
00655	high	i	419.81	2351.58	8
00655	high	ɘ	478.59	2091.36	74
00655	high	ɤ	552.22	1358.98	62
00655	high	y	482.06	1096.42	7
00655	high	o	523.62	1283.28	14
00655	high	ɵ	425.36	1949.76	12
00658	high	ɑ	755.54	1595.26	35
00658	high	ɘ	418.13	2225.42	25
00658	high	ɤ	535.02	1537.58	14
00658	high	a	557.36	2085.29	17
00658	high	u	393.51	1140.70	8
00658	high	y	380.22	1215.01	5
00658	high	o	439.34	1521.37	7
00658	high	ɵ	374.69	1938.54	8
00658	high	i	319.22	2919.14	1
00659	high	y	435.62	1214.00	5
00659	high	ɘ	468.78	1744.00	15
00659	high	u	471.91	1072.78	10
00659	high	ɑ	715.64	1290.49	18
00659	high	ɤ	502.81	1190.98	10
00659	high	a	661.86	1391.18	10
00659	high	i	290.06	3313.80	1
00659	high	o	757.93	1582.42	2
00660	high	u	438.41	909.01	62
00660	high	ɘ	446.77	2085.87	166
00660	high	i	416.06	2488.04	14
00660	high	ɑ	752.07	1411.74	212
00660	high	ɤ	517.13	1498.19	114
00660	high	a	665.95	1828.97	136
00660	high	y	382.90	977.35	32
00660	high	o	479.82	1192.53	24
00660	high	ɵ	418.51	1794.71	30
00661	high	a	639.80	1702.12	27
00661	high	ɘ	423.96	2058.64	32
00661	high	ɑ	694.35	1373.34	64
00661	high	u	484.67	1018.17	15
00661	high	ɤ	531.23	1375.58	28
00661	high	y	440.49	984.51	5
00661	high	ɵ	415.24	1759.80	12
00661	high	i	454.66	2489.10	4
00661	high	o	519.92	1399.20	9
00662	high	ɵ	446.01	1515.21	6
00662	high	u	450.54	793.86	6
00662	high	a	611.96	1579.67	6
00662	high	ɘ	462.79	2017.17	18
00662	high	ɑ	673.49	1435.48	8
00662	high	ɤ	515.14	1431.69	9
00662	high	i	355.53	2395.47	2
00664	high	u	393.43	779.06	3
00664	high	ɑ	706.75	1316.73	29
00664	high	a	616.20	1813.13	19
00664	high	i	447.17	2288.47	4
00664	high	ɘ	445.23	2119.49	24
00664	high	ɤ	498.00	1490.32	20
00664	high	o	572.49	1827.35	1
00664	high	ɵ	328.68	1476.13	1
00664	high	y	447.80	1120.12	2
00665	high	a	577.47	1789.08	25
00665	high	ɘ	414.31	2027.51	31
00665	high	ɵ	387.01	1714.49	9
00665	high	u	447.26	1064.07	9
00665	high	ɑ	714.37	1436.21	35
00665	high	ɤ	547.61	1496.61	22
00665	high	i	323.75	2356.71	4
00665	high	y	357.71	1181.01	5
00665	high	o	564.08	1329.65	9
00667	high	ɤ	556.00	1497.21	115
00667	high	ɑ	785.90	1465.56	214
00667	high	ɵ	468.90	1820.60	40
00667	high	u	462.37	1000.94	59
00667	high	ɘ	491.91	2060.58	173
00667	high	y	410.93	1140.72	19
00667	high	o	542.99	1373.90	35
00667	high	a	685.50	1899.73	125
00667	high	i	427.46	2577.96	17
00668	high	u	467.61	1008.52	492
00668	high	ɑ	710.40	1437.71	1928
00668	high	y	430.37	1128.58	259
00668	high	ɘ	475.49	2164.12	1564
00668	high	o	557.14	1281.70	285
00668	high	a	623.47	1934.62	1169
00668	high	ɤ	549.76	1516.80	1078
00668	high	ɵ	455.91	1925.59	324
00668	high	i	401.47	2618.55	160
00669	high	a	584.22	1759.79	4
00669	high	ɤ	469.42	1468.89	10
00669	high	ɘ	388.44	2137.70	3
00669	high	ɑ	674.15	1373.55	13
00669	high	ɵ	407.57	1780.11	2
00669	high	i	306.04	2523.41	1
00670	high	a	582.12	1306.05	22
00670	high	ɘ	401.53	1708.35	18
00670	high	ɑ	673.55	1130.60	26
00670	high	ɤ	462.32	1176.95	14
00670	high	o	399.78	945.04	3
00670	high	u	428.14	899.55	12
00670	high	ɵ	382.49	1358.04	3
00670	high	y	395.12	999.99	6
00670	high	i	325.90	2228.47	3
00673	high	ɘ	465.50	2042.10	59
00673	high	u	450.80	1104.09	17
00673	high	ɤ	565.85	1542.27	43
00673	high	y	381.65	1165.70	11
00673	high	ɑ	686.34	1459.99	72
00673	high	a	630.48	1804.17	37
00673	high	ɵ	446.55	1748.35	17
00673	high	i	409.11	2513.61	4
00673	high	o	590.18	1496.79	7
00674	high	u	446.71	946.37	92
00674	high	ɤ	586.71	1501.15	191
00674	high	i	386.47	2788.30	28
00674	high	ɘ	469.17	2208.25	273
00674	high	ɑ	769.20	1401.69	328
00674	high	y	407.88	1066.46	33
00674	high	a	689.43	2077.90	187
00674	high	o	523.14	1311.96	65
00674	high	ɵ	445.01	1990.85	49
00675	high	ɑ	828.78	1528.58	69
00675	high	ɤ	611.56	1552.47	28
00675	high	o	577.97	1203.50	7
00675	high	ɘ	552.66	1914.22	31
00675	high	a	742.07	1785.12	35
00675	high	u	483.00	957.11	16
00675	high	ɵ	502.10	1579.51	9
00675	high	y	433.82	1081.82	7
00677	high	a	590.47	1686.27	16
00677	high	ɘ	447.07	1826.81	20
00677	high	ɑ	719.76	1398.08	13
00677	high	ɤ	536.43	1467.45	10
00677	high	y	370.84	932.12	2
00677	high	u	428.47	1033.18	3
00677	high	i	333.94	2309.13	2
00677	high	o	586.08	1157.75	1
00680	high	a	651.39	1864.51	81
00680	high	ɘ	457.38	2088.34	121
00680	high	o	531.67	1302.66	21
00680	high	ɑ	765.98	1585.38	108
00680	high	ɤ	529.84	1560.86	80
00680	high	i	431.74	2738.73	14
00680	high	u	454.18	975.58	33
00680	high	ɵ	467.28	1835.85	22
00680	high	y	411.61	1145.32	15
00681	high	ɘ	414.73	2054.81	20
00681	high	ɑ	729.02	1380.79	14
00681	high	u	398.51	848.31	5
00681	high	a	529.69	2078.88	13
00681	high	o	622.25	1196.11	2
00681	high	y	335.87	1204.81	3
00681	high	ɤ	461.91	1446.67	4
00681	high	i	373.75	2823.54	2
00681	high	ɵ	350.24	1800.58	3
00683	high	ɵ	443.86	2033.12	3
00683	high	a	649.27	1724.41	9
00683	high	ɑ	717.90	1487.89	13
00683	high	ɤ	482.47	1265.92	13
00683	high	u	427.65	1007.22	5
00683	high	o	503.26	1444.07	5
00683	high	ɘ	494.58	1889.39	7
00683	high	y	389.81	912.31	2
00683	high	i	443.18	2333.04	2
00684	high	ɵ	498.30	1880.98	82
00684	high	ɘ	508.51	2164.91	404
00684	high	u	483.35	900.23	146
00684	high	ɤ	591.79	1299.59	253
00684	high	y	444.45	988.56	56
00684	high	ɑ	763.39	1258.70	455
00684	high	a	697.90	1944.09	274
00684	high	i	421.59	2763.86	30
00684	high	o	568.69	1125.18	78
00685	high	i	510.43	1975.31	91
00685	high	a	729.94	1430.57	843
00685	high	ɑ	824.24	1231.87	2257
00685	high	ɘ	597.67	1595.31	1135
00685	high	ɤ	695.13	1284.78	1062
00685	high	y	501.86	1089.44	142
00685	high	u	544.50	1031.78	389
00685	high	ɵ	535.94	1542.58	212
00685	high	o	686.16	1168.06	235
00686	high	a	626.75	2039.43	1375
00686	high	y	425.74	1106.46	267
00686	high	ɘ	473.46	2116.55	1738
00686	high	ɑ	741.99	1576.82	1988
00686	high	ɤ	563.17	1514.90	1113
00686	high	u	462.84	1023.24	558
00686	high	i	382.38	2720.28	179
00686	high	o	547.46	1370.26	339
00686	high	ɵ	443.41	1912.94	273
00692	high	ɑ	801.71	1427.06	6
00692	high	u	571.21	1085.20	3
00692	high	ɤ	613.12	1676.89	8
00692	high	ɘ	576.30	2334.57	4
00692	high	i	391.26	2552.35	2
00692	high	y	411.66	1201.29	1
00692	high	a	636.62	2043.15	4
00693	high	i	366.24	2529.99	9
00693	high	ɘ	447.54	1970.79	51
00693	high	ɵ	442.80	1749.97	6
00693	high	a	589.57	1823.25	32
00693	high	u	461.59	988.56	11
00693	high	ɤ	535.56	1425.57	27
00693	high	o	477.70	1328.93	14
00693	high	ɑ	615.97	1403.13	41
00693	high	y	466.30	1171.09	4
00694	high	ɵ	391.77	2042.64	6
00694	high	a	565.98	2066.28	16
00694	high	ɘ	440.57	2214.54	11
00694	high	o	514.83	1241.93	3
00694	high	y	464.58	1108.40	1
00694	high	ɑ	735.40	1580.50	12
00694	high	ɤ	505.31	1487.18	4
00694	high	i	412.65	2439.47	1
00694	high	u	419.32	1029.32	2
00695	high	ɑ	748.96	1366.07	4084
00695	high	u	491.40	1040.90	1095
00695	high	ɤ	591.31	1364.32	2476
00695	high	ɘ	509.52	1713.53	3121
00695	high	ɵ	493.76	1611.40	576
00695	high	a	678.69	1645.46	2451
00695	high	o	567.21	1301.78	598
00695	high	y	463.76	1106.06	497
00695	high	i	467.21	1942.69	215
00697	high	ɘ	584.66	1894.78	4
00697	high	ɑ	741.62	1394.79	16
00697	high	ɤ	638.19	1327.67	4
00697	high	a	655.30	1754.17	6
00698	high	ɑ	796.32	1501.12	13
00698	high	ɤ	597.01	1542.81	5
00698	high	u	473.68	1069.07	5
00698	high	i	406.20	2738.25	4
00698	high	ɘ	493.81	2028.24	7
00698	high	a	681.57	1661.90	4
00698	high	o	571.89	1612.20	3
00700	high	ɘ	478.32	1998.07	10000
00700	high	ɑ	703.74	1383.20	13139
00700	high	u	464.07	987.49	3527
00700	high	a	632.00	1843.58	7563
00700	high	ɤ	556.81	1407.44	7268
00700	high	y	423.75	1069.34	1502
00700	high	i	378.59	2544.96	939
00700	high	o	545.51	1321.21	1871
00700	high	ɵ	455.42	1797.80	1928
00701	high	ɘ	472.03	1876.36	1634
00701	high	i	384.37	2422.03	156
00701	high	a	585.56	1731.35	1297
00701	high	ɑ	681.12	1255.99	2087
00701	high	o	543.26	1174.34	341
00701	high	ɤ	555.27	1303.08	1183
00701	high	u	461.12	963.71	516
00701	high	y	426.22	1041.23	247
00701	high	ɵ	434.91	1698.27	265
00702	high	i	353.23	2742.95	1
00702	high	ɑ	689.10	1363.51	7
00702	high	ɤ	476.97	1656.86	6
00702	high	o	457.72	1364.99	1
00702	high	u	515.23	1028.20	3
00702	high	a	522.76	2376.18	2
00702	high	ɘ	501.57	2004.67	3
00702	high	ɵ	475.47	1713.75	2
00702	high	y	404.10	1141.19	1
00704	high	y	472.58	1000.49	2
00704	high	ɘ	586.45	2074.06	22
00704	high	a	677.09	1929.99	22
00704	high	ɑ	750.38	1506.04	28
00704	high	ɤ	635.48	1508.69	13
00704	high	u	542.95	1101.28	9
00704	high	o	652.99	1399.60	8
00704	high	i	505.53	2714.19	1
00704	high	ɵ	602.34	1743.54	2
00705	high	ɵ	471.06	1825.25	311
00705	high	ɘ	500.62	2092.75	1742
00705	high	a	712.63	1922.95	1313
00705	high	ɑ	831.63	1460.68	2208
00705	high	ɤ	648.16	1457.97	1285
00705	high	u	497.80	963.24	631
00705	high	o	596.36	1255.85	331
00705	high	i	426.34	2679.08	172
00705	high	y	441.07	1072.25	263
00706	high	ɑ	732.34	1515.26	439
00706	high	ɤ	552.83	1521.25	309
00706	high	a	626.28	1884.32	287
00706	high	ɘ	486.28	2016.66	387
00706	high	u	457.73	976.21	120
00706	high	ɵ	459.63	1846.23	80
00706	high	y	438.34	1101.05	60
00706	high	i	395.57	2389.61	32
00706	high	o	531.72	1326.87	74
00707	high	ɑ	765.37	1458.67	23
00707	high	u	505.14	1061.28	16
00707	high	ɘ	549.85	2195.23	25
00707	high	a	670.58	1941.51	26
00707	high	o	617.08	1048.25	2
00707	high	ɤ	612.74	1419.15	22
00707	high	ɵ	534.15	2058.71	5
00707	high	y	478.35	1009.77	3
00707	high	i	460.36	3024.55	3
00708	high	ɤ	538.52	1525.04	88
00708	high	ɑ	695.09	1443.46	137
00708	high	ɵ	453.89	1794.21	23
00708	high	a	611.57	1886.09	80
00708	high	ɘ	472.57	1994.25	113
00708	high	u	470.85	1073.25	29
00708	high	o	496.95	1353.06	14
00708	high	i	436.78	2493.58	9
00708	high	y	429.11	1188.94	14
00709	high	u	495.08	932.97	23
00709	high	ɑ	726.66	1378.23	101
00709	high	ɵ	460.92	1733.19	13
00709	high	a	635.43	1660.40	60
00709	high	ɘ	510.45	1847.63	77
